country,book,chapter,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q1_justification,q2_justification,q3_justification,q4_justification,q5_justification,q6_justification,q7_justification,q8_justification,q9_justification,q10_justification,q11_justification,q12_justification
China,Broken Stars,The Restaurant at the End of the Universe Laba Porridge,No contestation,Extensive territorial occupation (many settled worlds/regions held like states or empires),"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Radically different / alien social order,Translation-mediated communication (universal translator / communication tech makes language difference irrelevant),Benign / easily survivable,Normalized / widespread (space habitation is ordinary for humanity),Multiple distinct space polities,Drama,Entirely civilian,Other / Unsure,Very different (human bodies/technology constantly challenged),The restaurant exists peacefully at the end of the universe. Multiple alien species visit without conflict. No contestation over space is depicted.,"Multiple alien civilizations exist across the universe: three-body people of Alpha Centauri, Titanians, Suoyas. The universe is populated with diverse settled civilizations.",The restaurant is at the end of the universe. Travel involves singularity-based transport across vast cosmic distances. Characters from Alpha Centauri and Titan visit.,"Multiple alien species with entirely different social structures: three-body people from Alpha Centauri, Titanians who are uploaded consciousnesses, Suoyas. Each has its own radically different culture.","Multiple alien species communicate at the restaurant despite coming from vastly different civilizations, suggesting translation technology mediates communication.","The restaurant environment is comfortable and hospitable, serving food to diverse alien species. The setting is designed for leisure and dining.","Space habitation is completely normalized. Multiple species travel the universe freely, visit restaurants at the edge of the cosmos, and live across many worlds.","Multiple alien civilizations exist as distinct entities: Alpha Centauri's three-body people, Titanians, Suoyas, and others, each apparently governing themselves.","A story-within-a-story set at a restaurant at the end of the universe, centered on writer Ah Chen who traded his capacity for love to the Agency of Mysteries for literary abilities. The emotional core is about love, sacrifice, and human connection.","All space activity depicted is civilian: running a restaurant, dining, traveling for leisure. No military presence.","Space is depicted as a vast multicultural marketplace/social space, not easily analogized to a single real-world domain.","The restaurant exists at the end of the universe, with singularity-based transport and environments suited to multiple alien physiologies. The physical environment is very different from Earth."
China,Broken Stars,What Has Passed Shall in Kinder Light Appear,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Other / Unsure,Other / Unsure,Other / Unsure,"An alternate history where time flows backward through Chinese history. The protagonist lives from modern prosperity through the Cultural Revolution, civil war, and WWII. Set entirely on Earth with only a brief mention of a satellite launch and the American moon landing. No space contestation.",No space habitation depicted. The story is entirely Earth-based alternate history.,No space journey depicted. All travel is terrestrial.,No space society depicted. The story portrays Earth-based Chinese society across decades.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"An epic alternate history drama spanning decades, centered on the love story between Xie Baosheng and Qiqi. Time flows backward through Chinese history: from modern prosperity through Tiananmen, the Cultural Revolution, civil war with Nationalists, and WWII. Deeply emotional and philosophical.",No space domain depicted. Military activity is entirely terrestrial.,No space domain to draw an analogy for.,No space physical environment depicted.
China,Broken Stars,The Snow of Jinyang,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Adventure / exploration,Other / Unsure,Other / Unsure,Other / Unsure,"Set in 10th century China during a siege. Features anachronistic technology (internet, fire-oil carriages) created by mysterious Prince Lu who claims to be from 1000 years in the future. A time-travel/alternate history story set entirely on Earth.",No space habitation depicted. All action takes place within the besieged city of Jinyang in 10th century China.,"No space journey depicted. Prince Lu traveled through time, not space.",No space society depicted. The society is medieval Chinese.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"A time-travel adventure set during a 10th century siege. Scribe Zhu Dagun is sent to persuade or assassinate Prince Lu, a mysterious figure from the future who has introduced anachronistic technology (internet, steam carriages, chemistry) to defend the city. Rich with humor and historical detail.",No space domain depicted. Military activity is entirely terrestrial/medieval.,No space domain to draw an analogy for.,No space physical environment depicted.
China,Broken Stars,Reflection,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Other / Unsure,Other / Unsure,Other / Unsure,A story about a man named Ed Lin who discovers he has a split personality: his other self is a clairvoyant girl who experiences time in reverse. Set entirely on Earth with no space content.,No space habitation depicted. Story takes place in apartments and offices on Earth.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"A psychological drama about Ed Lin, who discovers his clairvoyant alter ego is a split personality who experiences time in reverse. The story explores identity, memory, and the trauma of his parents' death in a car accident he foresaw but couldn't prevent.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,Broken Stars,The First Emperors Games,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Comedy / satire,Other / Unsure,Other / Unsure,Other / Unsure,"A comedic story about Qin Shihuang, China's First Emperor, as an avid computer gamer. Various philosophical schools present games (Civilization, The Sims, Plants vs Zombies, etc.). Set entirely on Earth in an absurd version of ancient China. No space content.",No space habitation depicted. Story is set in ancient China with anachronistic video games.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"A comedic satire mapping Classical Chinese philosophy onto modern video games. The First Emperor tries Civilization (Legalists), The Sims (Confucians), Plants vs Zombies (Mohists), and others, rejecting each. Each game satirizes a school of thought. Ends with Xu Fu running a vaporware scam.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,Broken Stars,Coming of the Light,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Other / Unsure,Other / Unsure,Other / Unsure,A story about a marketing professional in contemporary Beijing who devises a scheme to have a Buddhist monk consecrate a mobile app (Buddhagram). The story spirals into questions about whether the universe is a program. Set on Earth with no space contestation.,No space habitation depicted. Story is set in contemporary Beijing's tech industry.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"A satirical drama about Zhou Chongbo, a marketing strategist who devises a scheme to consecrate a mobile app. When miraculous events follow, his life unravels. He hides in a Buddhist temple, where the abbot reveals that the cosmic microwave background may be the source code of the universe and the digital watermark algorithm may have altered reality. The story explores themes of simulation theory, marketing ethics, and Buddhist philosophy.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,Broken Stars,The Brain Box,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Other / Unsure,Other / Unsure,Other / Unsure,A story about a brain pattern recorder implanted in a woman who dies in a plane crash. Her partner has the brain box's data imprinted on his own brain to experience her last five minutes. No space content.,No space habitation depicted. Story takes place on Earth: a lab and a crashing plane.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"A deeply emotional drama about Fang Rui who has his dead partner Zhao Lin's brain box data imprinted on his brain. Her final five minutes reveal her struggle with self-reflection forced by the brain box, her doubts about love, and ultimately her decision to accept his proposal. He lies about what he learned to preserve a comforting narrative.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,Broken Stars,A History of Future Illnesses,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,"A series of speculative essays about future diseases affecting humanity across centuries. While 'The New Moon' section involves a large asteroid becoming Earth's second moon, the focus is on its effects on human biology and society on Earth, not space contestation.",No space habitation depicted. All effects of the New Moon are experienced on Earth.,No space journey depicted.,No space society depicted. All societies are Earth-based.,No space language depicted. The 'Speaking in Tongues' section involves Earth-based language manipulation.,No space environment experienced by characters.,No space habitation depicted.,No space political order depicted.,"A series of speculative non-narrative essays cataloging future diseases: iPad Syndrome, Disease-Imitation Aesthetics, Controlled Personality Shattering, Twin Elegies, The New Moon, Neoteny, Ritual Dependency, Chaotic Chronosense, and Speaking in Tongues. The format is encyclopedic rather than narrative, making genre classification difficult.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,Broken Stars,Essay - A Brief Introduction to Chinese SF and Fandom,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Nonfiction essay by Regina Kanyu Wang about the history of Chinese science fiction and fandom. No narrative content depicting space.,Nonfiction essay about literary history. No space habitation depicted.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,Nonfiction essay about Chinese SF literary history; not a narrative with classifiable genre.,No space domain activity depicted.,No space domain analogy provided.,No space physical environment depicted.
China,Broken Stars,Essay - A New Continent for China Scholars,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Nonfiction essay by Mingwei Song about the emergence of Chinese science fiction studies as an academic field. No narrative content depicting space.,Nonfiction academic essay. No space habitation depicted.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,Nonfiction academic essay about the development of Chinese SF studies; not a narrative with classifiable genre.,No space domain activity depicted.,No space domain analogy provided.,No space physical environment depicted.
China,Broken Stars,Essay - Science Fiction Embarrassing No More,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Nonfiction essay by Fei Dao about the rise of Chinese science fiction from obscurity to mainstream recognition. No narrative content depicting space.,Nonfiction essay about literary culture. No space habitation depicted.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,Nonfiction essay about the changing cultural status of sci-fi in China; not a narrative with classifiable genre.,No space domain activity depicted.,No space domain analogy provided.,No space physical environment depicted.
