country,book,chapter,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q1_justification,q2_justification,q3_justification,q4_justification,q5_justification,q6_justification,q7_justification,q8_justification,q9_justification,q10_justification,q11_justification,q12_justification
US,The Martian,Chapter 11,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Drama,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),"Communication is established between Watney and NASA via Pathfinder. The tone is cooperative, not competitive.",Communication is achieved through a repurposed 1997 probe. Mars presence remains temporary.,Communication has a significant time delay. Watney and Earth exchange messages through a laborious hex-card system.,The communication system uses ASCII hex codes. JPL software teams work on solutions. The cultural context is entirely Earth-based.,Watney and JPL communicate in English via ASCII codes. No new languages exist.,Establishing communication is critical because Watney faces death without Earth guidance. Mars remains lethal.,Watney is alone on Mars. The novelty of his situation drives global attention.,NASA and JPL coordinate the rescue effort as US government agencies.,The emotional core is the first communication between Watney and Earth. The chapter is driven by human connection rather than survival action.,All communication and technical work is civilian NASA activity.,Establishing communication with a distant outpost using improvised technology echoes frontier-era telegraph and signal systems.,Communication requires improvising with a decades-old probe because Mars has destroyed all modern comm equipment.
US,The Martian,Chapter 12,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Thriller / Horror / Survival,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),This is a flashback to the Sol 6 storm and evacuation. No conflict over space territory; the crew fights only the storm.,The Ares 3 crew evacuates their temporary Mars base during the storm.,The MAV launches to orbit where Hermes waits. The crew faces a months-long return journey to Earth.,"NASA abort procedures, crew hierarchy (Commander Lewis's decision authority), and mission protocols are standard Earth organizational culture.",All crew communication is in English. Standard NASA comm protocols are used.,"A Martian sandstorm threatens to topple the MAV, stranding the entire crew. The storm nearly kills Watney and forces emergency evacuation.",Six astronauts on Mars represent an exceptionally rare human presence in space.,NASA directs the abort decision. The mission structure is US government space exploration.,"The chapter depicts the terrifying evacuation: storm damage, Watney hit by debris, Lewis's agonizing search, and the harrowing MAV launch.",The Ares 3 crew are civilian astronauts. The evacuation is a civilian emergency.,"An emergency evacuation from a hostile wilderness outpost, leaving someone behind, echoes frontier disaster narratives.",A Martian sandstorm threatens to destroy the MAV. Martinez pilots the launch at dangerous tilt angles. The environment constantly threatens human technology.
US,The Martian,Chapter 13,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Drama,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),Watney communicates regularly with NASA about supply probe plans. The tone is cooperative problem-solving.,NASA plans to send a supply probe via Hohmann transfer window. Mars presence remains temporary.,"The supply probe will take months to reach Mars, arriving around Sol 856. The transit time creates critical timeline pressure.",Watney receives emails from family and crew. NASA's organizational processes mirror standard Earth institutional behavior.,All communication is in English via the Pathfinder link.,"The water reclaimer malfunctions. Without the supply probe, Watney will starve. Mars continues to threaten his survival.",Watney remains the sole human on Mars. The supply probe effort involves unprecedented urgency.,"NASA coordinates the supply probe as a US government agency, with standard procurement and engineering processes.",The chapter interweaves Watney's personal communications with planning and equipment concerns. The emotional tone is connection and hope.,"All activities are civilian: NASA communications, supply planning, and scientific work.",Sending a supply ship to a stranded outpost echoes frontier-era resupply missions to isolated settlements.,Equipment malfunctions in Mars conditions. The Hab canvas manufacturing process highlights how technology is strained by the alien environment.
US,The Martian,Chapter 14,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Thriller / Horror / Survival,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),A Hab breach occurs due to structural fatigue. No conflict over space exists; the crisis is purely environmental.,The Hab breach demonstrates the fragility of temporary Mars infrastructure.,Watney is completely alone during the crisis. Help is months away at minimum.,Watney uses NASA EVA suit repair procedures and standard engineering to survive.,All of Watney's internal monologue and log entries are in English.,"The Hab explosively decompresses, launching Watney 50 meters in a damaged EVA suit. He has 4 minutes of air. The crops die. Mars nearly kills him.",Watney faces the crisis alone. No other human exists on the planet to help.,All equipment is NASA-built. The organizational context remains US government space exploration.,"Explosive decompression, a damaged EVA suit with minutes of air, and the loss of all crops create extreme survival tension.",The crisis is civilian. No military elements are involved.,"A shelter catastrophically failing in hostile wilderness, requiring desperate repair, echoes frontier survival narratives.",The Hab canvas fails from pressure cycling. All crops freeze and die. The EVA suit barely holds. Mars environment destroys human technology.
US,The Martian,Chapter 15,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Drama,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),NASA works urgently on the Iris supply probe. All parties cooperate toward Watney's rescue.,"The Iris probe is a one-time supply delivery, not permanent infrastructure.",The probe requires 414 days of travel to reach Mars. This months-long transit creates critical timeline pressure.,"NASA's bureaucracy, JPL engineering teams, media coverage, and Congressional funding are all standard Earth institutional processes.",All communication between Watney and JPL is in English.,Watney will starve on Sol 584 without the probe. The farm is dead. Mars remains lethal without resupply.,One human on Mars drives an unprecedented global engineering effort.,NASA coordinates the probe using EagleEye 3's booster. The effort is entirely US government-directed.,The chapter focuses on the organizational drama of building Iris under impossible deadlines. Rich Purnell begins his alternative calculation.,"All activities are civilian: NASA engineering, media coverage, and Congressional lobbying.",Racing to build and launch a resupply mission echoes frontier-era efforts to reach isolated settlements before supplies run out.,The probe must survive a 300 m/s impact on Mars. Food must remain edible after crashing. The hostile environment drives all engineering constraints.
US,The Martian,Chapter 16,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Political / diplomatic,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),"China offers its Taiyang Shen booster to NASA. International cooperation, not competition, drives the chapter.",The Chinese booster will send supplies to Mars. All Mars presence remains temporary.,The Taiyang Shen payload would take 419 days to reach Mars. The transit creates months of separation and timeline pressure.,"The chapter depicts Earth geopolitics: Chinese state secrecy, US-China diplomacy, and bureaucratic negotiations between space agencies.",Guo Ming speaks Chinese; NASA speaks English. A translator mediates. These are standard Earth languages.,"Without the Chinese booster, Watney will starve. Mars remains fundamentally lethal without resupply.",One human on Mars drives international cooperation between the world's two largest space agencies.,China and the US negotiate as nation-states over Mars access. China demands an astronaut on Ares 5 in exchange for the booster.,"The chapter centers on US-China diplomatic negotiations over space cooperation, with political calculations on both sides.","Both CNSA and NASA are civilian agencies. The negotiations are diplomatic, not military.",International negotiations over access to Mars and astronaut placement echo colonial-era diplomatic competition over frontier territories.,The entire geopolitical drama is driven by Mars's lethality and the extreme engineering required to send supplies there.
US,The Martian,Chapter 17,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Thriller / Horror / Survival,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),Watney learns of the Hermes return plan and begins rover modifications. No conflict over space exists.,"Watney must drive 3200km to the Ares 4 MAV, another temporary landing site. No permanent settlement exists.","The Hermes flyby is on Sol 549, months away. Watney's 3200km overland drive will take approximately 100 sols.",Watney follows NASA instructions for modifications. His engineering approach and cultural references are entirely Earth-based.,Communication between Watney and JPL is in English. No space-specific language exists.,Watney must modify a rover to sustain life for 100 sols across 3200km of lethal Martian terrain. One failure means death.,"Watney is alone on Mars, preparing for a journey no human has ever attempted.",NASA directs the rescue plan. The Ares program is a US government endeavor.,"Watney begins dangerous modifications including high-voltage electrical work. He accidentally fries Pathfinder, losing communication with Earth.",All activities are civilian engineering under NASA guidance.,Preparing a vehicle for a 3200km journey across hostile wilderness echoes frontier-era expedition preparation.,"Watney must wire a drill to Hab power, risking electrocution. The extreme environment demands constant technological adaptation."
US,The Martian,Chapter 18,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Thriller / Horror / Survival,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),Watney works alone on power calculations and RTG solutions. No conflict over space exists.,All Mars infrastructure is temporary mission equipment being repurposed for survival.,Watney plans a 100-sol journey. Earth is months of travel away.,Watney invents the humorous unit 'pirate-ninja' and references James Bond. His cultural context is entirely Earth-based.,All log entries are in English with Earth cultural references.,The oxygenator alone needs more power than the rover batteries provide. Watney must use a radioactive RTG for heat. Mars is lethal without extreme engineering.,"Watney is alone on Mars, solving engineering problems no human has ever faced.",All equipment is NASA-built. The mission framework is US government space exploration.,Watney calculates he cannot power life support for the journey and must engineer creative solutions using an RTG. Survival depends on his ingenuity.,All work is civilian engineering and survival. No military element exists.,"Improvising life support from available materials echoes frontier-era ingenuity in isolated, resource-poor environments.",Mars temperatures require a plutonium heat source. The atmospheric regulator needs redesign for the journey. The environment fundamentally challenges all technology.
US,The Martian,Chapter 19,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Political / diplomatic,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),Hermes docks with the Taiyang Shen resupply. US-China cooperation is harmonious. No conflict over space exists.,Hermes is a transit ship passing through. The Taiyang Shen is a one-time resupply. No permanent space infrastructure is built.,The Hermes crew is months from Earth. Video calls have noticeable delay. The crew's families wait months for their return.,The crew has video calls with spouses. Teddy and Venkat fly to Beijing. Lewis collects eight-track tapes. All cultural norms are Earth-based.,English and Chinese are spoken. Su Bin Bao translates between the Americans and Chinese. These are standard Earth languages.,The crew floats in zero-g because Hermes can't spin during docking. Space and Mars remain lethal without constant technological support.,Six crew members on Hermes and one man on Mars. Space habitation involves fewer than ten people.,The US and China cooperate as nation-states. Teddy negotiates at Jiuquan. China's booster launches from Chinese soil.,"The chapter centers on US-China cooperation at Jiuquan, crew family conversations, and the diplomatic logistics of the joint mission.",NASA and CNSA are civilian agencies. All activities are diplomatic and civilian.,International cooperation to resupply an isolated explorer echoes colonial-era joint expeditions and frontier resupply missions.,Zero-gravity affects the crew. The docking must be perfect. Space travel creates months-long family separations.
US,The Martian,Chapter 20,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Thriller / Horror / Survival,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),Watney completes rover modifications. No conflict over space territory exists.,All Mars infrastructure is temporary mission equipment being heavily modified for survival.,Watney prepares for a multi-month overland journey. Earth contact is limited to satellite imagery and rock messages.,"Watney discusses maritime law, piracy, and American jurisdiction on Mars. His legal and cultural frame is entirely Earth-based.",All log entries are in English. No space-specific language exists.,"A dust storm threatens to reduce solar power to 20 percent, potentially killing Watney. The environment actively threatens his survival plan.",Watney is alone on Mars. NASA meteorologists can see the storm but cannot warn him.,Watney notes that maritime law applies on Mars because no nation can claim it. American law applies inside NASA property. Earth legal frameworks extend to space.,The approaching dust storm threatens to doom Watney's mission. NASA can see it coming but cannot communicate the danger.,"All activities are civilian engineering, meteorology, and survival planning.","Preparing for a dangerous overland journey through hostile territory, with storms threatening the route, echoes frontier exploration.",A Martian dust storm can reduce solar power by 80 percent. The environment directly threatens the technological systems keeping Watney alive.
US,The Martian,Chapter 21,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Adventure / exploration,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),Watney packs for the journey and tests equipment. No conflict over space exists.,"Watney leaves the Hab, a temporary outpost, to drive to another temporary site at Schiaparelli.",The journey to Schiaparelli will take about 50 sols. Watney is cut off from Earth communication.,Watney names meal packs with humorous Earth cultural references. NASA observes via satellites using standard organizational procedures.,All log entries and Morse code rock messages are in English.,The bedroom pops from pressure on its first test. Watney must test and retest every life support system. Mars punishes every engineering flaw.,Watney is the sole human on Mars. Mindy Park is assigned full-time to watch him via satellite.,NASA monitors Watney's progress as a US government agency. The President calls Venkat for updates.,"Watney tests his improvised bedroom, plans his route through Arabia Terra, and prepares for departure. The chapter reads as expedition preparation.","All activities are civilian: NASA satellite monitoring, engineering tests, and travel planning.",Building a bedroom from Hab canvas for a 3200km journey through hostile terrain echoes frontier-era expedition preparation.,The bedroom explodes from pressure. Every piece of equipment must be tested against Mars conditions that are fundamentally hostile to human technology.
US,The Martian,Chapter 22,No contestation,"Visiting / Temporary presence only (stations, missions, outposts)",Moderate journey (months/meaningful separation),Basically Earth society in space,Same languages as Earth,Nearly uninhabitable / lethal without major intervention,Exceptionally rare (few astronauts/explorers),Earth nation-states extend into space,Adventure / exploration,Entirely civilian,Like the frontier / colonial expansion,Very different (human bodies/technology constantly challenged),Watney drives through Mawrth Vallis toward Schiaparelli. No conflict over space territory occurs.,"Watney transits through Mars terrain. His presence is temporary travel, not settlement.","Watney navigates using a sextant and Phobos, isolated from Earth communication. The journey creates months of separation.","Watney uses 16th-century navigation techniques (sextant), reads Agatha Christie, and references Earth geography. His cultural frame is entirely Earth-based.",All log entries and Morse code messages are in English.,Watney enters a dust storm that reduces solar power. The Hermes crew discusses the possibility of his death. Mars actively threatens his journey.,Watney is alone on Mars. He notes there are probably millions watching him on Earth but he can't communicate with them.,NASA and CNN track Watney's progress. The organizational structure remains Earth nation-state governance.,"Watney drives through an ancient river valley, navigates by stars and moons, and explores unknown terrain. This is a classic exploration narrative.",All activities are civilian exploration and survival. No military element exists.,"Navigating by sextant through uncharted territory, following an ancient riverbed, strongly echoes frontier-era exploration.",A dust storm reduces solar power by up to 80 percent. Watney must navigate without GPS using celestial observations. Mars constantly challenges his technology.
