country,book,chapter,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q1_justification,q2_justification,q3_justification,q4_justification,q5_justification,q6_justification,q7_justification,q8_justification,q9_justification,q10_justification,q11_justification,q12_justification
Japan,All You Need is Kill,Part 2 Chapter 3,Moderate contestation (ongoing rivalry/disputes),Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Mostly military,Other / Unsure,Other / Unsure,"Keiji's daily routine includes a confrontation with a 4th Company soldier in the cafeteria. The war is background context, but the chapter focuses on interpersonal tensions and daily life between battles.",Earth military base. No space territory.,No space journey.,Earth society on a military base. No space setting.,"Japanese and American troops share the cafeteria. Keiji watches Rita eat and interacts with Rachel Kisaragi, a cafeteria worker of mixed heritage.",Earth setting. No space environment.,No space habitation.,No space governance.,"Character-driven chapter focused on Keiji's daily routine, his growing obsession with Rita, a cafeteria confrontation, and Rachel's attempt to connect with him. Log entries track his psychological deterioration over dozens of loops.","Mostly military personnel, but Rachel Kisaragi is a civilian cafeteria worker who plays a significant role in the chapter.",No space domain.,Earth setting.
Japan,All You Need is Kill,Part 2 Chapter 8,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Entirely military / war-focused,Other / Unsure,Other / Unsure,"Loop 158. Full-scale battle where Keiji has become an elite warrior, saving soldiers and cutting through Mimics with his battle axe. He identifies the server Mimic and Rita contacts him.",Earth battlefield. No space territory.,No space journey.,Earth society at war. No space setting.,"Rita (American) contacts Keiji (Japanese) over the comm system during battle, asking how many loops he has experienced.",Earth battlefield. No space environment.,No space habitation.,No space governance.,"Intense combat chapter as the now-elite Keiji fights through waves of Mimics, saves fellow soldiers, and converges with Rita on the battlefield.",All characters are soldiers in active combat.,No space domain.,Earth setting.
Japan,All You Need is Kill,Part 3 Chapter 1,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Same languages as Earth,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Mostly military,Other / Unsure,Other / Unsure,"Rita's perspective on the eve of battle. She watches Japanese troops train, discusses the Dreamer pacifist movement, and reveals she too experiences time loops.",Earth military base. No space territory.,No space journey.,Earth society. No space setting.,Rita speaks English with journalist Ralph Murdoch. Both are American English speakers.,Earth military base. No space environment.,No space habitation.,No space governance.,"Character study of Rita Vrataski, revealing her inner thoughts, her compassion for soldiers about to die, and the burden of her time loop experience. She mentions killing Arthur Hendricks.","Rita is military, but journalist Ralph Murdoch is a civilian embedded with the troops.",No space domain.,Earth setting.
Japan,All You Need is Kill,Part 3 Chapter 2,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Same languages as Earth,Other / Unsure,Other / Unsure,Other / Unsure,Thriller / Horror / Survival,Mostly civilian with some military presence,Other / Unsure,Other / Unsure,"Rita's backstory: three Mimics attacked her hometown Pittsfield, Illinois, killing 500 of 1500 residents including her parents. The alien invasion devastates civilian communities.","Earth setting (Pittsfield, Illinois). No space territory.",No space journey.,Small-town American Earth culture. No space setting.,All characters are American English speakers in a small Illinois town.,Rural Illinois. No space environment.,No space habitation.,No space governance.,"Horrifying account of a Mimic attack on a small civilian town, killing a third of the population including Rita's parents. A teenager enlists with a stolen passport for revenge.",The chapter depicts a civilian town under attack. Rita is a civilian teenager who enlists afterward.,No space domain.,Earth setting.
Japan,All You Need is Kill,Part 3 Chapter 3,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Same languages as Earth,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Entirely military / war-focused,Other / Unsure,Other / Unsure,Expository chapter describing the alien origin of Mimics: an advanced civilization sent ecoforming bombs to xenoform Earth. The UDF was established for global war against the Mimics.,Describes aliens from 40+ light years away sending unmanned machines to Earth. No human space territory exists.,"Aliens traveled extreme distances to Earth via unmanned spacecraft, but no human space journey occurs.",Earth culture responding to alien invasion. No space setting for human culture.,Expository chapter with no dialogue. Narration is in English describing scientific and military information.,"Describes Earth being xenoformed by alien machines, but the physical setting remains Earth.",No human space habitation. The aliens' civilization is 40+ light years away and never directly depicted.,The UDF is established as Earth's military response. No space political structure.,"Exposition about the origin of the global war: alien xenoforming machines, their evolution of weapons in response to human resistance, and the formation of the UDF.",The chapter describes military history: the UDF's formation and humanity's organized military response to the Mimic invasion.,No space domain is portrayed for humans.,Setting is Earth being transformed by alien machines. No extraterrestrial environment depicted directly.
Japan,All You Need is Kill,Part 3 Chapter 4,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Same languages as Earth,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Entirely military / war-focused,Other / Unsure,Other / Unsure,Rita's first time loop during a massive Florida operation described as the most dangerous she had seen. She loops 211 times to figure out how to destroy the Mimic server.,"Florida, Earth. No space territory.",No space journey.,Earth military society. No space setting.,All characters are American military personnel speaking English.,Florida battlefield. No space environment.,No space habitation.,No space governance.,Military combat chapter depicting Rita's first time loop during a Florida battle. She develops the three-step process to destroy Mimic servers over 211 iterations.,"All characters are military: Rita, Lieutenant Arthur Hendricks, and their Special Forces squad.",No space domain.,Earth setting.
Japan,All You Need is Kill,Part 3 Chapter 8,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Same languages as Earth,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Mostly military,Other / Unsure,Other / Unsure,Rita prepares for battle in the Sky Lounge. Shasta brings collectible figurines and Murdoch tries to interview her. The war looms but the chapter focuses on pre-battle moments.,Earth military base. No space territory.,No space journey.,Earth society. No space setting.,"Rita, Shasta, and Murdoch are all American English speakers.",Earth military base. No space environment.,No space habitation.,No space governance.,"Character-focused chapter with Rita relaxing before battle, receiving collectible figurines from Shasta, and dismissing journalist Murdoch. Brief notes mention her redeployments across continents.","Rita is military, Shasta is a military engineer, but Murdoch is a civilian journalist.",No space domain.,Earth setting.
Japan,All You Need is Kill,Part 3 Chapter 9,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Entirely military / war-focused,Other / Unsure,Other / Unsure,"Rita watches PT and recognizes Keiji's intense stare. She joins the push-ups beside him. After PT, Keiji delivers the code phrase about green tea, revealing he is another time looper.",Earth military base. No space territory.,No space journey.,Earth society. No space setting.,"Rita (American) and Keiji (Japanese) communicate directly. Keiji delivers the code phrase about green tea in English, crossing the language barrier.",Earth military base. No space environment.,No space habitation.,No space governance.,"Emotionally powerful scene as Rita recognizes Keiji as a fellow time looper. She begins to cry when he delivers the code phrase, marking a profound moment of human connection.",All characters are military personnel at a training field.,No space domain.,Earth setting.
Japan,All You Need is Kill,Part 4 Chapter 1,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Entirely military / war-focused,Other / Unsure,Other / Unsure,"Loop 159. Keiji and Rita fight together against waves of Mimics on Kotoiushi Island. Rita explains the time loop mechanics and they execute the three-step plan to destroy the server, but the loop resets again.",Earth battlefield. No space territory depicted.,No space journey. Combat on Earth.,Earth society at war. No space setting.,Keiji (Japanese) and Rita (American) communicate over comms during battle. Rita explains complex time loop mechanics to Keiji in English.,Earth battlefield. No space environment.,No space habitation.,No space governance.,"Intense combat as Keiji and Rita coordinate attacks against Mimics, executing the antenna-backup-server destruction sequence during a massive battle.",All characters are soldiers in active combat against Mimics.,No space domain portrayed.,Earth setting.
Japan,All You Need is Kill,Part 4 Chapter 2,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Entirely military / war-focused,Other / Unsure,Other / Unsure,"Loop 160. Keiji and Rita bond deeply on the eve of battle. They train together, eat lunch, and spend the night together, knowing the next day brings war.",Earth military base. No space territory.,No space journey.,Earth society. No space setting.,Keiji (Japanese) and Rita (American) communicate throughout the day. Their shared experience transcends the language barrier.,Earth military base. No space environment.,No space habitation.,No space governance.,"Deeply emotional chapter as Keiji and Rita connect. He knows her from 158 battles but she is meeting him for the first time. They share lunch, an umeboshi eating contest, and an intimate night together.",All characters are military personnel on a military base.,No space domain.,Earth setting.
Japan,All You Need is Kill,Part 4 Chapter 3,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Mostly military,Other / Unsure,Other / Unsure,Surprise Mimic attack directly on Flower Line Base. The Mimics adapted their strategy because Keiji nearly broke the loop. Javelins hit the Sky Lounge. The base itself becomes a battlefield.,Earth military base under attack. No space territory.,No space journey.,Earth society. No space setting.,Keiji and Rita communicate. Shasta arrives and Rita gives her orders in English.,Earth military base. No space environment.,No space habitation.,No space governance.,"Surprise enemy attack on the base forces immediate combat readiness. Mimics have adapted their tactics, escalating the war to a new level of danger.",Rita and Keiji are military. Shasta is a civilian engineer who arrives from a party in costume.,No space domain.,Earth setting.
Japan,All You Need is Kill,Part 4 Chapter 4,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Mostly military,Other / Unsure,Other / Unsure,"Rita and Keiji fight through the devastated base, rallying fragmented troops. They find Nijou dead, save journalist Murdoch, and link up Japanese and U.S. forces after hours of combat.",Earth military base. No space territory.,No space journey.,Earth society. No space setting.,Japanese and U.S. troops coordinate during the battle. Keiji and Rita communicate across the language divide.,Earth battlefield. No space environment.,No space habitation.,No space governance.,"Sustained combat across the destroyed base. Rita and Keiji lead troops, discover casualties, and fight to reunite Japanese and American forces.","Mostly military personnel in combat, but journalist Murdoch is a civilian casualty they rescue.",No space domain.,Earth setting.
Japan,All You Need is Kill,Part 4 Chapter 5,Total war / constant conflict,Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Entirely military / war-focused,Other / Unsure,Other / Unsure,Rita reveals that one of them must die to break the loop — their brains have become antennas for Mimic tachyon signals. She attacks Keiji in a deadly duel across the entire base with battle axes.,Earth military base. No space territory.,No space journey.,Earth society. No space setting.,Rita explains the loop mechanics to Keiji in English over comms. U.S. squad leader communicates with Rita using call signs.,Earth military base. No space environment.,No space habitation.,No space governance.,"A climactic duel between two elite warriors in mechanized Jackets, fighting across the destroyed base with tungsten carbide battle axes. The fight determines who survives to end the time loop.",Both combatants are elite soldiers in powered armor. U.S. Special Forces support Rita. The duel occurs amid ongoing battle.,No space domain.,Earth setting.
Japan,All You Need is Kill,Part 4 Chapter 6,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Shared lingua franca plus local variation,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Mostly military,Other / Unsure,Other / Unsure,"Aftermath of the battle. Keiji is court-martialed then cleared, receives the Order of the Valkyrie. Yonabaru punches him. Three thousand casualties including Rachel. The war continues with Keiji as Rita's replacement.",Earth military base. No space territory.,No space journey.,Earth society. No space setting.,"Keiji interacts with both Japanese soldiers (Yonabaru, Ferrell) and American personnel (Shasta). Communication spans both language groups.",Earth military base. No space environment.,No space habitation.,No space governance.,"Emotional aftermath as Keiji grieves Rita, faces hostility from former friends, visits the Sky Lounge where they spent their last night, and drinks the last cup of coffee she ever made.","Mostly military personnel (Keiji, Ferrell, Yonabaru), but Shasta is a civilian engineer. The chapter deals with post-battle military proceedings.",No space domain.,Earth setting.
