country,book,chapter,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q1_justification,q2_justification,q3_justification,q4_justification,q5_justification,q6_justification,q7_justification,q8_justification,q9_justification,q10_justification,q11_justification,q12_justification
China,The Three Body Problem_cleaned,Chapter 11,Other / Unsure,Other / Unsure,Other / Unsure,Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Other / Unsure,Other / Unsure,Adventure / exploration,Other / Unsure,Other / Unsure,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"No space contestation. The VR game depicts Mozi's attempt to predict the sun's motion using a mechanical model of the universe, which ultimately fails when a massive sun incinerates civilization.",No space habitation depicted.,No space journey depicted.,The civilization practices mass dehydration and rehydration to survive unpredictable climate swings. Mozi's nested-sphere universe model and the rehydration of an entire civilization from stored bodies represents a radically non-Earth social order.,No space-specific language issues.,"A gigantic sun rises and incinerates the entire surface: people burn, lakes evaporate into mushroom clouds, and dehydrated bodies spontaneously combust. Civilization 141 is destroyed by the extreme heat.",No space habitation depicted.,A single kingdom under Han Emperor depicted.,"Wang explores Mozi's mechanical model of the universe, makes astronomical observations, and discovers clues about the three-sun system. The chapter is structured around scientific discovery within the game.",No space domain activity depicted.,No space domain to draw an analogy for.,"The sun can grow to fill most of the sky, incinerating everything on the surface. Wang observes the sun has a small dense core surrounded by translucent gaseous layers. The environment is fundamentally unlike Earth."
China,The Three Body Problem_cleaned,Chapter 12,Moderate contestation (ongoing rivalry/disputes),"Visiting / Temporary presence only (stations, missions, outposts)",Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Political / diplomatic,Mostly military,Other / Unsure,Other / Unsure,"Red Coast's true offensive purpose is revealed: a microwave weapon capable of destroying enemy satellites and space stations. Cold War space rivalry between China, the US, and Soviet Union drives the competition.","The chapter references enemy satellites (KH-8, KH-9) and space stations (Salyut, Skylab) as Red Coast's targets. Space presence consists of reconnaissance satellites and stations, all temporary installations.",No space journey is depicted from the characters' perspective.,No space society depicted.,No space language issues.,No characters experience the space environment.,No space habitation depicted from a human presence perspective.,No space political order depicted.,"The chapter focuses on power dynamics at Red Coast Base: Commissar Lei's trust in Ye vs. Yang Weining's suspicion, revelations about the base's true purpose, and Ye's transfer between departments. Political maneuvering drives the narrative.",Red Coast is a Second Artillery Corps military installation designed to destroy enemy satellites. Commissar Lei reveals its offensive anti-satellite capability. All space-related activity is military.,Red Coast is a ground-based weapon targeting space assets. No clear domain analogy applies.,No space physical environment is directly experienced.
China,The Three Body Problem_cleaned,Chapter 13,Moderate contestation (ongoing rivalry/disputes),Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Political / diplomatic,Mostly military,Other / Unsure,Other / Unsure,Declassified Red Coast documents reveal Cold War SETI competition. The central leadership worries that the US or USSR monopolizing first contact with aliens could shift the global power balance. The rivalry drives China to establish its own SETI project.,"No space habitation depicted. The documents discuss monitoring and transmitting to space, not inhabiting it.","Red Coast's monitoring sphere has a radius of 1,000 light-years covering 20 million stars. Its transmission sphere is 200 light-years covering 100,000 stars. These are extreme, generational distances.",No space society depicted. The documents speculate about extraterrestrial civilizations but none are shown.,The Red Coast self-interpreting code system uses basic math and physics to build a linguistic system. No actual alien communication has yet occurred.,No space environment is directly experienced.,No space habitation depicted.,No space political order depicted.,"The chapter is entirely composed of declassified government documents: policy papers, research reports, message drafts, and instructions from central leadership. The genre is bureaucratic and political.",Red Coast is classified under the Second Artillery Corps. All documents are top secret military communications about a defense research project.,No space domain analogy is clearly depicted.,No space physical environment is depicted.
China,The Three Body Problem_cleaned,Chapter 14,"Low contestation (minor competition, little open conflict)",Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Mostly military,Other / Unsure,Other / Unsure,"Ye Wenjie discusses SETI and the cosmic silence. The Kardashev scale and the loneliness of listening to the universe are the focus. No active conflict, just the implicit competition of SETI programs.",No space habitation depicted.,"Ye discusses the Kardashev scale of civilizations, the vast distances of interstellar communication, and twenty years of listening to cosmic silence. The distances are extreme and generational.","No space society is directly depicted, only speculated about.",No space language depicted.,No space environment experienced.,No space habitation depicted.,No space political order depicted.,"A philosophical conversation between Wang and elderly Ye Wenjie about cosmic loneliness, the impossibility of contact, and Ye's despair. The tone is elegiac and contemplative.","The discussion centers on Red Coast, a military SETI project. Ye's experience was within a military framework.",No space domain analogy applies.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 15,Other / Unsure,Other / Unsure,Other / Unsure,Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Other / Unsure,Other / Unsure,Adventure / exploration,Other / Unsure,Other / Unsure,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"No space contestation. Wang (as Copernicus) presents the three-sun theory to a medieval council in the VR game. The conflict is intellectual persecution, not space-based.",No space habitation depicted.,No space journey depicted.,"The Trisolaran civilization depicted in the game has dehydration survival, mass rehydration, and medieval-style councils. Civilization 183 is destroyed when all three suns align overhead.",No space-specific language issues.,"A tri-solar day occurs: all three suns appear simultaneously overhead, incinerating everything on the surface. The ground melts, people combust. The environment is lethal without any possible intervention.",No space habitation depicted.,A medieval council/church structure is depicted within the game.,Wang solves the puzzle of the three suns and presents his theory. The chapter combines scientific discovery with VR game adventure as Wang uncovers the true nature of the game world's star system.,No space domain activity.,No space domain to draw an analogy for.,Three suns in a chaotic gravitational system produce completely unpredictable climate. A tri-solar day incinerates the entire surface. The physics of the three-body system are fundamentally unlike Earth.
China,The Three Body Problem_cleaned,Chapter 16,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Thriller / Horror / Survival,Other / Unsure,Other / Unsure,Other / Unsure,Shen Yufei is found shot dead. Wei Cheng reveals ETO factional warfare between Adventists and Redemptionists. Pan Han is implicated in the murder. Scientists working on the three-body problem are caught between warring factions.,No space habitation depicted.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"A race to save Wei Cheng ends with the discovery of Shen's murder. The chapter reveals the ETO's internal factional warfare. The atmosphere is tense, violent, and conspiratorial.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 17,Other / Unsure,Other / Unsure,Other / Unsure,Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Other / Unsure,Other / Unsure,Military / war,Other / Unsure,Other / Unsure,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"No space contestation. The VR game depicts a human-formation computer of 30 million soldiers attempting to compute three-body orbits, followed by a tri-solar syzygy destroying the planet.",No space habitation depicted.,"No space journey depicted, though everything is flung into space at the end.",The First Emperor commands 30 million soldiers to form a living computer. The civilization uses dehydration for storage. Social organization is entirely subordinated to the computational challenge of predicting sun movement.,No space-specific language issues.,"A tri-solar syzygy reduces gravity to near zero, ripping the planet apart. The atmosphere is stripped away, oceans rise into space, and everyone is launched into vacuum where blood boils. The environment is immediately lethal.",No space habitation depicted.,Single imperial authority (First Emperor) within the game.,Thirty million soldiers are marshaled into a massive formation that functions as a computer. The scale is military and the chapter culminates in the total destruction of the civilization by gravitational forces.,"The military formation is on a planet surface, not in space.",No space domain to draw an analogy for.,"A tri-solar syzygy reduces gravity to near zero, strips the atmosphere, and flings everything into vacuum. People float into space and their blood boils. The physics are fundamentally unlike Earth."
China,The Three Body Problem_cleaned,Chapter 18,High contestation (frequent conflict or strategic struggle),Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Radically different / alien social order,Translation-mediated communication (universal translator / communication tech makes language difference irrelevant),Other / Unsure,Other / Unsure,Other / Unsure,Thriller / Horror / Survival,Other / Unsure,Other / Unsure,Other / Unsure,Pan Han reveals Trisolaris is a real civilization that has sent a fleet to conquer Earth. The Three Body game is an ETO recruitment tool. Ideological conflict erupts between those who welcome alien replacement of humanity and those horrified by it.,No space habitation depicted directly. Trisolaris is described as a planet in a three-sun system.,Pan states that Trisolaris is approximately four light-years from Earth. The Trisolaran fleet is en route across this vast distance.,"Pan describes Trisolaran biology: mirror-like bodies that communicate through focused light reflections, mass dehydration survival, and a formation computer made of living beings. Radically alien.",Trisolarans communicate through focused light reflected off mirror-like bodies. Red Coast decoded their radio signals. Communication between civilizations is entirely technology-mediated.,No characters directly experience the space environment.,No space habitation depicted.,No space political order depicted.,The revelation that the game world is real and an alien invasion fleet is en route creates an atmosphere of existential dread. The meeting functions as a recruitment event for collaborators with the coming invasion.,No space domain activity depicted.,No space domain to draw an analogy for.,No space physical environment directly depicted.
China,The Three Body Problem_cleaned,Chapter 19,Other / Unsure,Cannot inhabit or hold territory,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Radically different / alien social order,Other / Unsure,Nearly uninhabitable / lethal without major intervention,Other / Unsure,Other / Unsure,Drama,Other / Unsure,Other / Unsure,Radically non-Earth-like (physics/environment fundamentally unlike Earth experience),"No space contestation. The Trisolaran civilization in the VR game confronts the mathematical proof that the three-body problem is unsolvable, and decides to emigrate to another star system.","Trisolaris is proven uninhabitable long-term: the three-sun system is chaotic, the planet was once ripped in two, and the star's expanding layers will engulf it in 1,000 years. The civilization cannot hold its territory.",The civilization resolves to emigrate to another star system. Interstellar migration across light-years is the only option for survival.,A modern UN-era Trisolaran civilization with 191 previous failed civilizations in its history. The society has survived the great rip (planet torn in two) and now faces stellar expansion. Social order revolves around astronomical survival.,No space-specific language issues within the game.,"The planet was once ripped in two by three suns passing within the Roche limit. The star's gaseous layers will expand to engulf the planet within 1,000 years. The environment is existentially hostile.",No space habitation depicted.,A UN-style government is shown in the game.,An elegiac chapter. The Pendulum Monument is erected as a tombstone for 191 failed civilizations. The three-body problem is proven unsolvable. Einstein is destitute. The decision to emigrate is the final dramatic resolution.,No space domain activity depicted.,No space domain to draw an analogy for.,"A planet torn in two by stellar tidal forces, a companion moon that is the other half of the original world, suns that breathe and expand. Physics and environment are fundamentally unlike Earth."
China,The Three Body Problem_cleaned,Chapter 20,High contestation (frequent conflict or strategic struggle),Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Radically different / alien social order,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Military / war,Mostly military,Like the ocean / naval,Other / Unsure,"The Trisolaran Fleet of over 1,000 ships departs toward a star four light-years away, strongly implied to be Earth's solar system. This is the launch of an interstellar invasion fleet.","No space habitation is depicted. The fleet is departing, not inhabiting space.",The fleet travels at one-tenth the speed of light toward a destination four light-years away. The journey will take approximately 40-50 years. The distance is extreme.,Hundreds of millions of Trisolarans stand silently watching the fleet depart. The entire civilization is mobilized for interstellar emigration. The social order revolves around species survival through space colonization.,No space language issues depicted in this brief chapter.,No space environment is directly experienced by characters.,No space habitation is shown; the fleet is in transit.,No space political order depicted.,"The departure of over 1,000 warships in formation, described as a thousand little suns, is explicitly a military expedition. The game concludes with a call for ETO members to attend a real-world meeting.",The fleet is a military force departing for interstellar conquest. The entire scene is of a military expedition's launch.,"Over 1,000 ships in a square formation departing across a vast void evokes a naval fleet setting sail across an ocean. The language and imagery are strongly naval.",No space physical environment is directly experienced; the scene is observed from the planet's surface.
China,The Three Body Problem_cleaned,Chapter 21,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Thriller / Horror / Survival,Other / Unsure,Other / Unsure,Other / Unsure,The ETO meeting reveals deep factional warfare between Adventists (who want humanity destroyed) and Redemptionists (who want alien guidance). Pan Han is executed on Ye Wenjie's orders for unauthorized killings. Wang is held captive.,No space habitation depicted.,No space journey depicted.,No space society directly depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,An ETO meeting with 300 people in an abandoned factory. Pan Han is publicly accused and executed. Ye Wenjie is revealed as commander-in-chief. Factional violence and ideological extremism dominate.,No space domain activity depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 22,Moderate contestation (ongoing rivalry/disputes),Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Mostly military,Other / Unsure,Other / Unsure,Ye Wenjie covertly uses the sun as an amplifier to transmit Earth's first real signal into space. This is a unilateral act that bypasses the military chain of command and unknowingly initiates humanity's contact with an alien civilization.,No space habitation depicted.,"The signal is amplified by the sun and transmitted to distant stars. The chapter describes the signal crossing Jupiter's orbit, making the sun the brightest radio source in the galaxy. The distances are extreme.",No space society depicted.,No space language issues arise.,No space environment directly experienced.,No space habitation depicted.,No space political order depicted.,"Ye Wenjie discovers the sun can amplify radio signals and secretly aims Red Coast at the sun. Her covert transmission is the act that will trigger alien contact. The chapter is driven by her solitary, momentous decision.",Red Coast is a military facility. Ye's transmission uses military equipment during a scheduled test. All space-related activity occurs within a military framework.,No space domain analogy applies.,No space physical environment directly depicted.
China,The Three Body Problem_cleaned,Chapter 23,High contestation (frequent conflict or strategic struggle),Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Radically different / alien social order,Translation-mediated communication (universal translator / communication tech makes language difference irrelevant),Other / Unsure,Other / Unsure,Other / Unsure,Thriller / Horror / Survival,Mostly military,Other / Unsure,Other / Unsure,"Ye receives the Trisolaran warning 'Do not answer!' and deliberately replies, inviting the alien civilization to come to Earth. This is the single most consequential act of strategic conflict in the novel: one person inviting an alien invasion.",No space habitation depicted.,"The signal comes from Alpha Centauri, approximately 4 light-years away. The round-trip communication time is about 8 years. The distance is extreme.","A Trisolaran pacifist warns Ye not to reply, revealing a civilization capable of interstellar communication that is divided between those who would conquer and those who would protect other worlds.",The alien message is decoded by Red Coast's computer systems. Ye uses the self-interpreting code system to reply. All communication is technology-mediated.,No space environment directly experienced.,No space habitation depicted.,No space political order depicted.,"Ye receives an alien warning not to reply—or Earth will be invaded. In an act of despair-driven betrayal, she replies anyway, inviting the aliens. The chapter is psychologically intense and represents the novel's central horror: one person dooming humanity.",The reception and transmission occur at a military base using military equipment. Ye is a civilian embedded in a military project.,No space domain analogy applies.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 24,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Thriller / Horror / Survival,Other / Unsure,Other / Unsure,Other / Unsure,Police and military raid the ETO gathering. An ETO member produces a nuclear bomb. Da Shi uses psychological tactics to resolve the standoff. The space elevator is mentioned as a key reason the Trisolarans want to suppress nanomaterial research.,No space habitation depicted. The space elevator is mentioned as a potential future capability.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"A military raid on an ETO cell, a nuclear bomb standoff, and Da Shi's psychological bluff to disarm the bomber. The chapter is pure action thriller.",No space domain activity depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 25,High contestation (frequent conflict or strategic struggle),Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Thriller / Horror / Survival,Other / Unsure,Other / Unsure,Other / Unsure,Ye Wenjie confesses to murdering both Commissar Lei Zhicheng and her husband Yang Weining to protect the secret of alien communication. The murders are a direct consequence of the strategic stakes of first contact.,No space habitation depicted.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"Presented as a criminal interrogation transcript, Ye confesses to a double murder: loosening a ground wire to create an emergency, then cutting a rope to send both men falling to their deaths from a cliff. Cold, calculated killing to protect the alien contact secret.",No space domain activity depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 26,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Other / Unsure,Other / Unsure,Other / Unsure,"No space contestation. Ye recovers after the murders, lives in a village, returns to Tsinghua, and meets the Red Guards who killed her father. They show no remorse, solidifying her resolve to invite alien intervention.",No space habitation depicted.,No space journey depicted.,No space society depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"Ye's backstory continues: village life, her mother's callousness, and the unrepentant Red Guards who killed her father. The chapter is character-driven, exploring the moral foundations of Ye's betrayal of humanity.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 27,"Low contestation (minor competition, little open conflict)",Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Drama,Other / Unsure,Other / Unsure,Other / Unsure,"Ye meets Mike Evans, an American environmentalist, and eventually reveals the entire Red Coast and Trisolaris story to him. No active conflict occurs; the chapter is about ideological alignment and the founding of the ETO.",No space habitation depicted.,"Ye tells Evans about Trisolaris, approximately 4 light-years from Earth. The alien civilization and its fleet are at an extreme, interstellar distance.",No space society directly depicted in this chapter.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"Evans's backstory as an environmentalist heir who gave up everything to plant trees, his Pan-Species Communism ideology, and his meeting with Ye form a character-driven narrative about two disillusioned people finding common cause.",No space domain depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
China,The Three Body Problem_cleaned,Chapter 28,High contestation (frequent conflict or strategic struggle),Other / Unsure,"Extreme / effectively unreachable (generational, completely separate, or one-way-feeling distance)",Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Other / Unsure,Political / diplomatic,Other / Unsure,Other / Unsure,Other / Unsure,"Evans has built a second Red Coast Base on a converted 60,000-ton oil tanker. He has confirmed the Trisolaran fleet's launch; it will arrive in 450 years. The ETO is formally established with 2,000 members, preparing for alien contact.",No space habitation depicted. The ship is an Earth-based communication facility.,"The Trisolaran fleet is confirmed in transit across 4 light-years, with an estimated 450-year journey. The distance is extreme and generational.",No space society directly depicted.,No space language depicted.,No space environment depicted.,No space habitation depicted.,No space political order depicted.,"The formal founding of the ETO aboard the Judgment Day, with Ye installed as commander-in-chief before 2,000 members. The chapter focuses on organizational politics and the establishment of a movement.",No space domain activity depicted.,No space domain to draw an analogy for.,No space physical environment depicted.
